SN,Source,Region,Country,Country_ID,ISO2,ISO3,ADMIN1_NAME,ADMIN1_CODE,ADMIN2_NAME,ADMIN2_CODE,IU_NAME,IU_ID,LocationName,Longitude,Latitude,LocationType,Georeliability,Year_MDA1,N_MDA,Baseline_Prev,SurveyYear,Period,SurveyMonth,Passage,Method_0,Method_1,Method_2,Age_start,Age_end,Examined,Positive,Prevalence,CMFL,Vector_spp,Perc_PoolPositive,SourceOrigen,Funding,Composite_IU_ID
9695,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,West Wellega,3194,B/COKORSA,18770,Amuruchando,35.6216,9.20912,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,38,13,0.342,null,,null,,APOC Trust Fund,AETH0194818770
9696,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Illu Aba bora,3155,Dega,18821,Ananif Gara,35.97497,8.64288,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,35,7,0.2,null,,null,,APOC Trust Fund,AETH0194818821
9697,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,West Wellega,3194,BEGHI,18774,Andi 1,34.50774,9.17751,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,35,16,0.457,null,,null,,APOC Trust Fund,AETH0194818774
9698,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,SNNP,1950,Kafa,3160,Decha,19167,ANDRACHA,36.2667,7.2,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,30,17,0.567,null,,null,,APOC Trust Fund,AETH0195019167
9699,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,West Wellega,3194,BEGHI,18774,Anfillo 2,34.50784,9.18863,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,35,18,0.514,null,,null,,APOC Trust Fund,AETH0194818774
9700,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,SNNP,1950,Gamo Gofa,3148,MELOKOZA,19220,ANGILA,36.540949,6.368311,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,32,2,0.063,null,,null,,APOC Trust Fund,AETH0195019220
9701,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,SNNP,1950,Gamo Gofa,3148,KAMEBA,19207,ANIKA,37.158728,6.202664,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,34,0,0,null,,null,,APOC Trust Fund,AETH0195019207
9702,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Amhara,1943,N. Gonder,3171,Quara,18650,ANKELAWISA,36.16284,12.4688,Village,1,null,null,null,null,,,null,Phase 1b Epidemiological evaluation,Parasitological,Parasitology (Skin biopsy),null,null,163,0,0,0,,null,APOC,APOC Trust Fund,AETH0194318650
9703,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,West Wellega,3194,BEGHI,18774,Arabi,34.50108,9.39421,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,35,0,0,null,,null,,APOC Trust Fund,AETH0194818774
9704,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,SNNP,1950,Gamo Gofa,3148,Arbaminch zuria,19128,ARBA MINC,37.6,6.085423,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,30,0,0,null,,null,,APOC Trust Fund,AETH0195019128
9705,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,SNNP,1950,South Omo,3186,Salamago,19243,ARBUJA,36.05,6.2667,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,33,5,0.152,null,,null,,APOC Trust Fund,AETH0195019243
9706,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Bale,3132,Meddawalabu,18954,Arda Oda,39.548333,5.823167,Village,1,null,null,null,2014,2011 - 2016,,null,Mapping,Parasitological,Parasitology (Skin biopsy),null,null,206,0,0,null,,null,,APOC Trust Fund,AETH0194818954
9707,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Jimma,3159,Limmu kossa,18947,Arengama 1,36.77964,7.90152,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,32,10,0.313,null,,null,,APOC Trust Fund,AETH0194818947
9708,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Jimma,3159,Limmu kossa,18947,Arengama 2,36.76658,7.91214,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,30,9,0.3,null,,null,,APOC Trust Fund,AETH0194818947
9709,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Amhara,1943,S. Gonder,3178,Simada,18661,AREOGE ME,38.3,11.2333,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,50,0,0,null,,null,,APOC Trust Fund,AETH0194318661
9710,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,West Wellega,3194,NOLE K.,18973,Arere Gute,35.59694,8.74445,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,35,9,0.257,null,,null,,APOC Trust Fund,AETH0194818973
9711,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,SNNP,1950,Segen,22487,DERASHE,19159,Arguba-Tenao,37.40641,5.7247,Village,1,null,null,null,2014,2011 - 2016,,null,Mapping,Parasitological,Parasitology (Skin biopsy),null,null,186,0,0,null,,null,,APOC Trust Fund,AETH0195019159
9712,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,E. Wellega,3146,Jimma Arjo,18919,ARJO,36.485209,8.784938,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,31,2,0.065,null,,null,,APOC Trust Fund,AETH0194818919
9713,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Benshangul-Gumuz,1944,Asosa,3131,Menge,18698,Arkawit,34.85558,10.31427,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,50,15,0.3,null,,null,,APOC Trust Fund,AETH0194418698
9714,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Benshangul-Gumuz,1944,Asosa,3131,Menge,18698,ARKAWIT,34.8572,10.31837,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Parasitological,Parasitology (Skin biopsy),null,null,69,7,0.101,null,,null,,APOC Trust Fund,AETH0194418698
9715,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Benshangul-Gumuz,1944,Asosa,3131,Menge,18698,ARKAWIT,34.8572,10.31837,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,69,14,0.203,null,,null,,APOC Trust Fund,AETH0194418698
9716,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Amhara,1943,N. Gonder,3171,Quara,18650,ARKAWONZ,36.10859,12.52271,Village,1,null,null,null,null,,,null,Phase 1b Epidemiological evaluation,Parasitological,Parasitology (Skin biopsy),null,null,176,0,0,0,,null,APOC,APOC Trust Fund,AETH0194318650
9717,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,West Wellega,3194,NOLE K.,18973,Aroje,35.56925,8.73196,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,35,12,0.343,null,,null,,APOC Trust Fund,AETH0194818973
9718,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,West Wellega,3194,B/DIRMEJI,18771,Aroji,35.63185,9.29325,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,33,7,0.212,null,,null,,APOC Trust Fund,AETH0194818771
9719,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,W. Shewa,3190,Dano,18814,Aroji,37.2785,8.83222,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,32,3,0.094,null,,null,,APOC Trust Fund,AETH0194818814
9720,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Illu Aba bora,3155,Nono Sale,18979,Asendabo,35.41836,7.89181,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,35,13,0.371,null,,null,,APOC Trust Fund,AETH0194818979
9721,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Benshangul-Gumuz,1944,Asosa,3131,Sherkole,18702,Ashesheko 01,34.92627,10.7624,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,32,0,0,null,,null,,APOC Trust Fund,AETH0194418702
9722,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Benshangul-Gumuz,1944,Asosa,3131,Sherkole,18702,Ashesheko 02,34.90748,10.74407,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,33,0,0,null,,null,,APOC Trust Fund,AETH0194418702
9723,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Benshangul-Gumuz,1944,Asosa,3131,Asossa,18686,Ashesheko 03,34.40604,10.24447,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,34,1,0.029,null,,null,,APOC Trust Fund,AETH0194418686
9724,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Benshangul-Gumuz,1944,Asosa,3131,Menge,18698,Ashuman,34.77673,10.30189,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,33,2,0.061,null,,null,,APOC Trust Fund,AETH0194418698
9725,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Amhara,1943,West Gojam,3193,Debub Achefer,18576,ASINWARA,37.033358,11.751866,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,43,0,0,null,,null,,APOC Trust Fund,AETH0194318576
9726,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,West Arsi,3689,Siraro,19010,ASORE,38.1,7.1667,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,30,3,0.1,null,,null,,APOC Trust Fund,AETH0194819010
9727,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Benshangul-Gumuz,1944,Asosa,3131,Asossa,18686,ASOSA,34.553511,10.068543,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,12,1,0.083,null,,null,,APOC Trust Fund,AETH0194418686
9728,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Illu Aba bora,3155,Borecha,18794,Ate Agalo,36.65134,8.44097,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,30,9,0.3,null,,null,,APOC Trust Fund,AETH0194818794
9729,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,SNNP,1950,Sheka,3182,Masha woreda,19226,ATILE,35.4,7.7667,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,38,3,0.079,null,,null,,APOC Trust Fund,AETH0195019226
9730,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Jimma,3159,Limmu Seka,18946,ATNAGO,36.942831,8.323328,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,32,8,0.25,null,,null,,APOC Trust Fund,AETH0194818946
9731,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Benshangul-Gumuz,1944,Asosa,3131,Sherkole,18702,Atsozi,34.91935,10.75317,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,33,1,0.03,null,,null,,APOC Trust Fund,AETH0194418702
9732,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,West Wellega,3194,L/ASSABI,18936,Awandar,35.63974,9.08438,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,35,3,0.086,null,,null,,APOC Trust Fund,AETH0194818936
9733,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,SNNP,1950,Gamo Gofa,3148,D/GOFA,19153,Awande,36.9666,6.36533,Village,1,null,null,null,2014,2011 - 2016,,null,Mapping,Parasitological,Parasitology (Skin biopsy),null,null,268,0,0,null,,null,,APOC Trust Fund,AETH0195019153
9734,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,SNNP,1950,Bench Maji,3134,South Bench,19254,Aware,35.59464,7.01906,Village,1,null,null,null,null,,,null,Phase 1a Epidemiological evaluation,Parasitological,Parasitology (Skin biopsy),null,null,214,41,0.192,1.140073127,,null,APOC,APOC Trust Fund,AETH0195019254
9735,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Illu Aba bora,3155,Bure,18799,Awate,35.27462,8.29724,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,35,15,0.429,null,,null,,APOC Trust Fund,AETH0194818799
9736,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Amhara,1943,N. Gonder,3171,Chilga,18562,Awguben,37.11781,12.54686,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,47,3,0.064,null,,null,,APOC Trust Fund,AETH0194318562
9737,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Amhara,1943,N. Gonder,3171,Quara,18650,AYDEWA,36.08983,12.55844,Village,1,null,null,null,null,,,null,Phase 1b Epidemiological evaluation,Parasitological,Parasitology (Skin biopsy),null,null,146,0,0,0,,null,APOC,APOC Trust Fund,AETH0194318650
9738,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,W. Shewa,3190,Chelia,18801,BABICH,37.535283,8.959775,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,30,1,0.033,null,,null,,APOC Trust Fund,AETH0194818801
9739,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Illu Aba bora,3155,Halu,18896,Babo,35.33938,8.19599,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,30,10,0.333,null,,null,,APOC Trust Fund,AETH0194818896
9740,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Jimma,3159,Limmu kossa,18947,Babo,37.01928,8.1969,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,30,8,0.267,null,,null,,APOC Trust Fund,AETH0194818947
9741,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Illu Aba bora,3155,Halu,18896,BABO,35.33938,8.19599,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Parasitological,Parasitology (Skin biopsy),null,null,103,35,0.34,null,,null,,APOC Trust Fund,AETH0194818896
9742,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Illu Aba bora,3155,Halu,18896,BABO,35.33938,8.19599,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,103,13,0.126,null,,null,,APOC Trust Fund,AETH0194818896
9743,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Benshangul-Gumuz,1944,Kamashi,3161,Sedal,18701,Babokori,35.36339,9.92621,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,32,6,0.188,null,,null,,APOC Trust Fund,AETH0194418701
9744,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,West Wellega,3194,NOLE K.,18973,Badaso,35.57326,8.73137,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,35,5,0.143,null,,null,,APOC Trust Fund,AETH0194818973
9745,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,West Wellega,3194,M/SIBU,18949,Baddeessaa,34.95153,9.87127,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,35,4,0.114,null,,null,,APOC Trust Fund,AETH0194818949
9746,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Jimma,3159,Chora Botor,18808,Badeso,37.14858,8.24,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,33,12,0.364,null,,null,,APOC Trust Fund,AETH0194818808
9747,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Illu Aba bora,3155,Bure,18799,Badi Halelu,35.04057,8.30819,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,32,14,0.438,null,,null,,APOC Trust Fund,AETH0194818799
9748,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Illu Aba bora,3155,Bure,18799,BADI HALELU,35.14895,8.18416,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Parasitological,Parasitology (Skin biopsy),null,null,193,56,0.29,null,,null,,APOC Trust Fund,AETH0194818799
9749,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Illu Aba bora,3155,Bure,18799,BADI HALELU,35.14895,8.18416,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,193,36,0.187,null,,null,,APOC Trust Fund,AETH0194818799
9750,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,West Wellega,3194,NOLE K.,18973,Bafano,35.6619,8.75456,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,33,5,0.152,null,,null,,APOC Trust Fund,AETH0194818973
9751,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,West Wellega,3194,GENJI,18852,Bago,35.58266,8.97433,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,31,0,0,null,,null,,APOC Trust Fund,AETH0194818852
9752,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,W. Shewa,3190,Nono,18977,Bahirzaf,37.3566,8.4902,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,38,2,0.053,null,,null,,APOC Trust Fund,AETH0194818977
9753,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Tigray,1951,W Tigray,3188,Kafta humera,19297,Bahker,36.85215,13.98563,Village,1,null,null,null,2014,2011 - 2016,,null,Mapping,Parasitological,Parasitology (Skin biopsy),null,null,217,0,0,null,,null,,APOC Trust Fund,AETH0195119297
9754,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,W. Shewa,3190,Chelia,18801,Baji Sori,37.30085,8.91259,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,32,0,0,null,,null,,APOC Trust Fund,AETH0194818801
9755,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,W. Shewa,3190,Bako Tibe,18777,BAKO,37.051875,9.144331,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,30,10,0.333,null,,null,,APOC Trust Fund,AETH0194818777
9756,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Amhara,1943,West Gojam,3193,Womberma,18675,Balema,36.98295,10.60546,Village,1,null,null,null,2014,2011 - 2016,,null,Mapping,Parasitological,Parasitology (Skin biopsy),null,null,240,0,0,null,,null,,APOC Trust Fund,AETH0194318675
9757,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Benshangul-Gumuz,1944,Asosa,3131,Homosha,18693,Bambadon,34.52157,10.45106,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,30,5,0.167,null,,null,,APOC Trust Fund,AETH0194418693
9758,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Benshangul-Gumuz,1944,Asosa,3131,Bambasi,18687,BAMBESI,34.706099,9.708728,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,33,0,0,null,,null,,APOC Trust Fund,AETH0194418687
9759,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Illu Aba bora,3155,Bedele Rural,18781,Banko,36.53995,8.44783,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,35,12,0.343,null,,null,,APOC Trust Fund,AETH0194818781
9760,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Benshangul-Gumuz,1944,Metekel,3169,Guba,18692,Baperaro (Vafa),35.1796,10.98034,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,20,1,0.05,null,,null,,APOC Trust Fund,AETH0194418692
9761,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Amhara,1943,Awi,3126,Jawi,18616,Barawi,36.425233,11.635867,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,50,0,0,null,,null,,APOC Trust Fund,AETH0194318616
9762,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Amhara,1943,N. Gonder,3171,Chilga,18562,Barengua,36.83707,12.58175,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,35,1,0.029,null,,null,,APOC Trust Fund,AETH0194318562
9763,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Benshangul-Gumuz,1944,Tongo Sp. Wereda,3187,Mao-Komo,18697,Bari,34.45199,9.45704,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,34,3,0.088,null,,null,,APOC Trust Fund,AETH0194418697
9764,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,W. Shewa,3190,Dano,18814,Barochu,37.37315,8.85037,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,27,1,0.037,null,,null,,APOC Trust Fund,AETH0194818814
9765,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Benshangul-Gumuz,1944,Metekel,3169,Bullen,18689,Baruda,35.86832,10.53569,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,30,2,0.067,null,,null,,APOC Trust Fund,AETH0194418689
9766,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,E. Shewa,3144,Adama Town,18746,BATE TUFU,39.1833,8.4667,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,30,0,0,null,,null,,APOC Trust Fund,AETH0194818746
9767,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Tigray,1951,W Tigray,3188,Kafta humera,19297,Beaker,36.85,13.98,Village,1,null,null,null,2001,2001 - 2005,,null,Mapping,Clinical,Nodule palpation,null,null,30,2,0.067,null,,null,,APOC Trust Fund,AETH0195119297
9768,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Jimma,3159,Setema,18998,BECHA,36.40572,8.04602,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Parasitological,Parasitology (Skin biopsy),null,null,181,19,0.105,null,,null,,APOC Trust Fund,AETH0194818998
9769,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Jimma,3159,Setema,18998,BECHA,36.40572,8.04602,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,181,33,0.182,null,,null,,APOC Trust Fund,AETH0194818998
9770,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Illu Aba bora,3155,Bedele Rural,18781,BEDELE,36.351925,8.499948,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,30,0,0,null,,null,,APOC Trust Fund,AETH0194818781
9771,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Illu Aba bora,3155,Nono Sale,18979,Bedesa,35.19999,7.99338,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,30,12,0.4,null,,null,,APOC Trust Fund,AETH0194818979
9772,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,SNNP,1950,Wolayita,3195,DAMOTWOYIDE,19157,BEDESSA,37.937252,6.872821,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,31,0,0,null,,null,,APOC Trust Fund,AETH0195019157
9773,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,West Wellega,3194,BEGHI,18774,BEGI,34.535209,9.332211,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,33,3,0.091,null,,null,,APOC Trust Fund,AETH0194818774
9774,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Benshangul-Gumuz,1944,Kamashi,3161,Sedal,18701,Begundy,35.2972,10.44538,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,50,3,0.06,null,,null,,APOC Trust Fund,AETH0194418701
9775,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Benshangul-Gumuz,1944,Kamashi,3161,Sedal,18701,Beji,35.36365,9.92539,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,31,7,0.226,null,,null,,APOC Trust Fund,AETH0194418701
9776,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Benshangul-Gumuz,1944,Kamashi,3161,Sedal,18701,BEJI,35.36354,9.94273,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Parasitological,Parasitology (Skin biopsy),null,null,60,21,0.35,null,,null,,APOC Trust Fund,AETH0194418701
9777,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Benshangul-Gumuz,1944,Kamashi,3161,Sedal,18701,BEJI,35.36354,9.94273,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,60,3,0.05,null,,null,,APOC Trust Fund,AETH0194418701
9778,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Jimma,3159,Gera,18865,Bela Lameffa,36.04884,7.59941,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,30,10,0.333,null,,null,,APOC Trust Fund,AETH0194818865
9779,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Jimma,3159,Gera,18865,Bela tokofa,36.04635,7.5897,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,30,9,0.3,null,,null,,APOC Trust Fund,AETH0194818865
